month,stn_id,n_hours,pres,slp,t_air,td_obs,rh,wind,wind_dir,gust,gust_dir,precip,precip_dur,sunshine,solar,vis_manual,vis_auto,uv,cloud_manual,cloud_sat,td_magnus,dpd,rain_3h,rain_6h,rh_stuck,sky_obscured,cloud_manual_eff
2017-05,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-06,467530,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-07,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-08,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-09,467530,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-10,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-11,467530,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-12,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-01,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-02,467530,672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-03,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-04,467530,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-05,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-06,467530,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-07,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-08,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-09,467530,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-10,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-11,467530,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-12,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-01,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-02,467530,672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-03,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-04,467530,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-05,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-06,467530,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-07,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-08,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-09,467530,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-10,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-11,467530,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-12,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02,467530,696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-03,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-04,467530,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-05,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-06,467530,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-07,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-08,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-09,467530,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-10,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-11,467530,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-12,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-01,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-02,467530,672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-03,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-04,467530,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-05,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-06,467530,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-07,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-08,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-09,467530,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-10,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-11,467530,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-12,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-01,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-02,467530,672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-03,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-04,467530,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-05,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-06,467530,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-07,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-08,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-09,467530,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-10,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-11,467530,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-12,467530,744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023-01,467530,744,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.583,0.999,0.208,0.0,0.0,0.195,0.96,0.999,0.999,0.996,0.992,1.0,0.999,0.208
2023-02,467530,672,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.208,0.0,0.0,0.188,0.167,1.0,1.0,1.0,1.0,1.0,1.0,0.208
2023-03,467530,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.208,0.0,0.0,0.2,0.993,1.0,1.0,1.0,1.0,1.0,1.0,0.208
2023-04,467530,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.208,0.0,0.0,0.185,0.982,1.0,1.0,1.0,1.0,1.0,1.0,0.208
2023-05,467530,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.208,0.0,0.0,0.156,0.992,1.0,1.0,1.0,1.0,1.0,1.0,0.208
2023-06,467530,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.208,0.0,0.0,0.149,0.972,1.0,1.0,1.0,1.0,1.0,1.0,0.208
2023-07,467530,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.208,0.0,0.0,0.179,0.977,1.0,1.0,1.0,1.0,1.0,1.0,0.208
2023-08,467530,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.208,0.0,0.0,0.155,0.993,1.0,1.0,1.0,1.0,1.0,1.0,0.208
2023-09,467530,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.208,0.0,0.0,0.156,0.967,1.0,1.0,1.0,1.0,1.0,1.0,0.208
2023-10,467530,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.208,0.0,0.0,0.179,0.981,1.0,1.0,1.0,1.0,1.0,1.0,0.208
2023-11,467530,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.208,0.0,0.0,0.19,0.988,1.0,1.0,1.0,1.0,1.0,1.0,0.208
2023-12,467530,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.208,0.0,0.0,0.192,0.97,1.0,1.0,1.0,1.0,1.0,1.0,0.208
2024-01,467530,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.208,0.0,0.0,0.202,0.976,1.0,1.0,1.0,1.0,1.0,1.0,0.208
2024-02,467530,696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.208,0.0,0.0,0.197,0.989,1.0,1.0,1.0,1.0,1.0,1.0,0.208
2024-03,467530,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.208,0.0,0.0,0.185,0.985,1.0,1.0,1.0,1.0,1.0,1.0,0.208
2024-04,467530,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.208,0.0,0.0,0.172,0.976,1.0,1.0,1.0,1.0,1.0,1.0,0.208
2024-05,467530,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.208,0.0,0.0,0.155,0.989,1.0,1.0,1.0,1.0,1.0,1.0,0.208
2024-06,467530,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.208,0.0,0.0,0.162,0.996,1.0,1.0,1.0,1.0,1.0,1.0,0.208
2024-07,467530,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.208,0.0,0.0,0.155,0.981,1.0,1.0,1.0,1.0,1.0,1.0,0.208
2024-08,467530,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.208,0.0,0.0,0.136,0.973,1.0,1.0,1.0,1.0,1.0,1.0,0.208
2024-09,467530,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.208,0.0,0.0,0.158,0.974,1.0,1.0,1.0,1.0,1.0,1.0,0.208
2024-10,467530,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.208,0.0,0.0,0.171,0.985,1.0,1.0,1.0,1.0,1.0,1.0,0.208
2024-11,467530,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.208,0.0,0.0,0.2,0.985,1.0,1.0,1.0,1.0,1.0,1.0,0.208
2024-12,467530,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.208,0.0,0.0,0.181,0.964,1.0,1.0,1.0,1.0,1.0,1.0,0.208
2025-01,467530,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.208,0.0,0.0,0.171,0.935,1.0,1.0,1.0,1.0,1.0,1.0,0.208
2025-02,467530,672,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.208,0.0,0.0,0.171,0.957,1.0,1.0,1.0,1.0,1.0,1.0,0.208
2025-03,467530,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.208,0.0,0.0,0.16,0.977,1.0,1.0,1.0,1.0,1.0,1.0,0.208
2025-04,467530,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.208,0.0,0.0,0.153,0.958,1.0,1.0,1.0,1.0,1.0,1.0,0.208
2025-05,467530,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.208,0.0,0.0,0.163,0.973,1.0,1.0,1.0,1.0,1.0,1.0,0.208
2025-06,467530,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.208,0.0,0.0,0.138,0.947,1.0,1.0,1.0,1.0,1.0,1.0,0.208
2025-07,467530,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.208,0.0,0.0,0.113,0.987,1.0,1.0,1.0,1.0,1.0,1.0,0.208
2025-08,467530,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.208,0.0,0.0,0.152,0.972,1.0,1.0,1.0,1.0,1.0,1.0,0.208
2025-09,467530,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.208,0.0,0.0,0.172,0.976,1.0,1.0,1.0,1.0,1.0,1.0,0.208
2025-10,467530,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.208,0.0,0.0,0.202,0.973,1.0,1.0,1.0,1.0,1.0,1.0,0.208
2025-11,467530,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.208,0.0,0.0,0.197,0.724,1.0,1.0,1.0,1.0,1.0,1.0,0.208
2025-12,467530,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.208,0.031,0.0,0.194,0.993,1.0,1.0,1.0,1.0,1.0,1.0,0.208
2026-01,467530,744,1.0,0.984,0.992,0.992,0.992,1.0,1.0,1.0,1.0,0.993,1.0,0.999,1.0,0.0,1.0,0.999,0.0,0.989,0.992,0.992,0.991,0.987,1.0,1.0,0.0
2026-02,467530,672,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1.0,1.0,0.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,0.001
2026-03,467530,744,1.0,1.0,1.0,1.0,1.0,0.977,0.977,0.978,0.978,1.0,1.0,1.0,1.0,0.0,1.0,0.981,0.0,0.985,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2026-04,467530,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2026-05,467530,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.956,0.0,0.995,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2026-06,467530,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.785,0.0,0.981,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2026-07,467530,744,0.999,0.999,0.999,0.997,0.997,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.0,0.999,0.999,0.0,0.964,0.997,0.997,0.996,0.992,1.0,1.0,0.0
2026-08,467530,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.997,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2026-09,467530,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2008-01,C0H990,743,0.0,,0.995,,0.0,0.997,0.996,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,0.997,0.993,1.0,,
2008-02,C0H990,696,0.0,,0.987,,0.0,0.996,0.997,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2008-03,C0H990,744,0.0,,0.993,,0.0,0.996,0.997,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2008-04,C0H990,720,0.0,,0.999,,0.0,0.992,0.994,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2008-05,C0H990,744,0.0,,0.993,,0.0,0.991,0.995,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2008-06,C0H990,720,0.0,,0.996,,0.0,0.999,0.997,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2008-07,C0H990,744,0.0,,0.999,,0.0,0.995,0.995,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2008-08,C0H990,744,0.0,,1.0,,0.0,1.0,0.996,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2008-09,C0H990,720,0.0,,0.997,,0.0,0.994,0.996,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2008-10,C0H990,744,0.0,,0.996,,0.0,0.997,0.999,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2008-11,C0H990,720,0.0,,0.999,,0.0,0.999,0.999,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2008-12,C0H990,744,0.0,,0.988,,0.0,0.996,0.993,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2009-01,C0H990,744,0.0,,0.989,,0.0,0.996,0.993,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2009-02,C0H990,672,0.0,,0.994,,0.0,0.999,0.996,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2009-03,C0H990,744,0.0,,0.995,,0.0,0.993,0.993,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2009-04,C0H990,720,0.0,,0.992,,0.0,0.986,0.994,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2009-05,C0H990,744,0.0,,0.993,,0.0,0.993,0.995,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
